Release ID,Artist,Title,Year,Genres,Formats
4106317,Jacques Pills,Quand J'écris A Ma Brune,1943,Pop,Shellac
3009610,Sven Arefeldt,Sven Arefeldt Leker På Pianot,1948,Pop,Shellac
4345704,"Troubadours (5), The  /  Nat Shilkret And The Victor Orchestra",Pagan Love Song / The One Girl,1929,"Pop, Stage & Screen",Shellac
3774888,Harry Roy And His Orchestra,Tiger Rag / Canadian Capers,1933,Jazz,Shellac
4032256,Washboard Rhythm Kings (2),Brown Skin Mama / Arlena,1935,Jazz,Shellac
4306804,Arthur De Greef And The Royal Albert Hall Orchestra Conducted By Landon Ronald,Hungarian Fantasia - Part 3 / Part 4,1927,Classical,Shellac
2542981,Aureliano Pertile,Ah! Manon Mi Tradisce / Ah! Non Vi Avvicinate,0,Classical,Shellac
3202258,Inger Jacobsen Med Robert Normanns Kvartett,"På En Bar I Rio / Farvell, Min Sjømann",1956,Pop,Shellac
2875250,Fats Waller & Bennie Payne,St. Louis Blues / After You've Gone,1948,"Jazz, Blues",Shellac
4788641,Sarah Vaughan,I'm Glad There Is You / Nature Boy,1948,Jazz,Shellac
4931962,Irving Kaufman  /  Howard Wilson (3),Baby Your Mother / That's Why I'm So Lonesome,1927,Pop,Shellac
3600043,Haydn Quartet / Elizabeth Wheeler - Harry Macdonough,"The Vacant Chair / When You And I Were Young, Maggie",1916,Pop,Shellac
2227191,Xavier Cugat And His Orchestra,Guapa Muchacha / Morena,1956,"Latin, Stage & Screen",Shellac
3616326,Ella Fitzgerald,Midnight Sun / The Swingin' Shepherd Blues,1958,Jazz,Shellac
3613956,Count Owen And His Calypsonians Featuring Euton Gayle,Island In The Sun / Hool-A-Hoop,0,"Reggae, Folk, World, & Country",Shellac
1306929,Ilse Werner,Die Kleine Stadt Will Schlafen Geh'n / Wenn Du Einmal Ein Mädel Magst,1940,Pop,Shellac
3945734,Tanz-Orchester Dajos Béla,Alaska / Ça .. C'est Paris,1927,"Jazz, Pop",Shellac
4319448,Billy Murray,When We Were Two Little Boys,0,Pop,Shellac
3821048,Carmen Flores (2),La Del Orden Social / A La Tienta,1920,Latin,Shellac
3594536,Александр Полудницын,Сибирские Наигрыши / Сибирская Кадриль,1962,"Folk, World, & Country",Shellac
2552375,Eddy Arnold,I Really Don't Want To Know / I'll Never Get Over You,1953,"Folk, World, & Country",Shellac
2072525,"Adolphe Frezin, Fernand Goeyens",Ave Maria / Traumerei,0,Classical,Shellac
3199661,Glen Gray & The Casa Loma Orchestra,For You / Casa Loma Stomp,1941,Jazz,Shellac
4549671,"Brooks Brothers (2), The / Bill Johnson And His Rockets",L'amour Toujour / Shtiggi Boom,1958,Rock,Shellac
1338853,Eric Borchard's Atlantic-Jazzband,Mississippi ! ... M.I.S.-Foxtrot / Mr. Gallagher Und Mr. Shean,0,Jazz,Shellac
4608202,Γιώργος Παπασιδέρης,Ο Ξενητεμένος,0,"Folk, World, & Country",Shellac
3199848,Cow Cow Davenport And Dora Carr,Fifth Street Blues / Black Girl Gets There Just The Same,1926,Blues,Shellac
4252016,Clyde Lucas And His Orchestra,An Hour Never Passes / First Class Private Mary Brown,1944,"Jazz, Pop",Shellac
2277483,Unknown Artist,The Third Man Teaser Record,1949,"Non-Music, Stage & Screen",Shellac
982432,Judy Garland With Victor Young And His Orchestra,Over The Rainbow / The Jitterbug,1939,"Pop, Stage & Screen",Shellac
4928088,Suzanne Feyrou & Jean Sorbier,Les Chansons De Bob Et Bobette,0,"Jazz, Pop, Children's",Shellac
3793362,Freddy Randall And His Band,Tight Lines / Baby Won't You Please Come Home,1952,Jazz,Shellac
2905852,"Unknown Artist / Государственный Эстрадный Оркестр РСФСР, Леонид Утесов",Очарование / Будьте Здоровы,0,Pop,Shellac
2875282,Jaye P. Morgan,That's All I Want From You / Dawn,1954,Pop,Shellac
1632484,Barnabas Von Géczy Und Sein Orchester,Rosen Aus Dem Süden / Wiener Blut,1934,Classical,Shellac
4831647,Washington Phillips,Take Your Burden To The Lord And Leave It There / Lift Him Up That's All,1928,Blues,Shellac
3898717,Eva Taylor And Clarence Williams' Blue Five,Original Charleston Strut / If You Don't I Know Who Will,1923,Blues,Shellac
4569120,Unknown Artist,Poet And Peasant Overture,0,Classical,Shellac
4867922,Frances Alda - Enrico Caruso - Marcel Journet,Lombardi: Qual Volutta,1912,Classical,Shellac
4069892,Tony Pastor And His Orchestra,Dear Little Boy Of Mine / Tell It To A Star,1942,Jazz,Shellac
3900970,Sybille Pagel Und Das Hansen-Quartett,"Heut Tanz' Ich Ohne Schuh / Oh, Bang Jiggely Jang",1956,Pop,Shellac
3761941,Fritz Kreisler,The Rosary / Mighty Lak' A Rose,0,"Classical, Pop",Shellac
3800380,"Vagabonds (4), The",Little Shoes / In The Sleepy Hills Of Tennessee,1933,"Folk, World, & Country",Shellac
2430152,Koninklijk 's-Hertogenbosch Mannenkoor,Hij Leve Lang,0,Pop,Shellac
4879267,"Hilltoppers, The","The Joker (That's What They Call Me) / Chicken, Chicken",1957,"Rock, Pop",Shellac
4163541,Sammy Davis Jr.,Something's Gotta Give / Love Me Or Leave Me,0,"Pop, Stage & Screen",Shellac
1897245,No Artist,Glocken Der Frauenkirche In München / Glocken Des Domes Von Passau,0,Non-Music,Shellac
4943698,Ingibjörg Þorbergs,Aravísur / Börnin Við Tjörnina,1954,Children's,Shellac
3326828,Champ Butler,Way Up In North Carolina / Down Yonder,1951,Pop,Shellac
3894715,Nat Gonella And His New Georgians,He Stole My Heart Away / Who'll Buy A Rose From Margareeta,1942,Jazz,Shellac
4196303,Cleo Brown,Me And My Wonderful One / Give A Broken Heart A Break,1935,Jazz,Shellac
2899841,Надежда Обухова,"О, Дитя, Под Окошком Твоим / Ни Слова О, Друг Мой",1946,Classical,Shellac
3344564,Empire Trio / Michael J. O'Connell,Somewhere In Dixie / Keep Your Eye On The Girlie You Love,1917,Pop,Shellac
3199649,Henry King And His Orchestra,Would You / I've Got A Heavy Date,1936,"Jazz, Pop, Stage & Screen",Shellac
4980144,Joe Bennett And The Sparkletones,Black Slacks / Boppin' Rock Boogie,1957,Rock,Shellac
2733170,Gene Autry,Any Old Time / Pistol Packin' Papa,1938,"Folk, World, & Country",Shellac
4706507,Little Junior's Blue Flames,Mystery Train /  Love My Baby,1953,Blues,Shellac
2555359,Pavlína Filipovská / Jiří Suchý,Včera Neděle Byla / Léta Dozrávání,1960,"Blues, Pop, Stage & Screen",Shellac
4329605,"Jan Bleumers, Pierre Palla",Czardas / Serenata,0,"Folk, World, & Country",Shellac
4026423,Mel Tormé,My Buddy / Take My Heart,1951,Pop,Shellac
2047721,Louis Ferrari Et Son Orchestre,I Love Paris / C'est Magnifique,1955,"Pop, Folk, World, & Country",Shellac
2291540,"Elena Lomi, Alfredo Poggianti",La Vedova Allegra,1935,Classical,Shellac
3279768,Brown's Ferry Four,Over In The Glory Land / After The Sunrise,1949,"Folk, World, & Country",Shellac
4717696,Various,"Esquire's All American Hot Jazz, Volume 2",1947,Jazz,Shellac
3259378,Art Mooney & His Orchestra,Jingle Bells / Hop-Scotch Polka,1949,"Jazz, Pop",Shellac
2482013,Pat Boone,Anastasia / Don't Forbid Me,1957,"Pop, Stage & Screen",Shellac
3743802,Sweet Sixteen (2),Sweet Sixteen Song Parade,1956,Pop,Shellac
3699974,Mississippi Sheiks,Honey Babe Let The Deal Go Down / She Ain't No Good,1931,Blues,Shellac
4914837,Fred Waring & The Pennsylvanians,The Palms / Before The Crucifix,1951,Pop,Shellac
4746141,Earl Fuller's Rector Novelty Orchestra,The Missouri Waltz / Smiles,1918,"Jazz, Pop",Shellac
4488269,Haunani Kahalewai And Terna Singers,I Remember October In The Islands / Beach At Waikiki,0,"Folk, World, & Country",Shellac
4619548,April Stevens,Don't Do It / 'The Sweetest Day,1951,Pop,Shellac
1671910,Dino Berri,Surriento D'è Nnammurate / Palazziello,1950,"Pop, Folk, World, & Country",Shellac
1038996,Jack Guthrie And His Oklahomans,Oklahoma Hills / I'm A Brandin' My Darlin' With My Heart,1945,"Folk, World, & Country",Shellac
2130671,René Carol,"Das Letzte Wort, Das Du Mir Sagtest / Romantische Musik",1954,Pop,Shellac
2532624,I Campioni Canta Tony Dallara,Come Prima / L'Autunno Non È Triste,1956,"Pop, Folk, World, & Country",Shellac
4973911,"Vilma Isler, Anica Zubović, Silvije Sutlović, Boris Nikolić",U Gori Raste Zelen Bor / Marice Divojko,1954,"Folk, World, & Country",Shellac
4133273,Edwin Fischer,Chaconne,1932,Classical,Shellac
3160857,Benny De Weille Mit Dem Polydor-Tanzorchester,Schlager-Echo (Eine Folge Der Beliebtesten Schlagerlieder),0,Pop,Shellac
2129562,Николай Никитский,Светлячок / Мари-Визон,1957,Pop,Shellac
3303012,Petre Alexandru,O Picătură De Parfum / La Moara Din Răscruce,1938,Pop,Shellac
4974219,Bruno Petrali I Plavi Trio / Zvonimir Krkljuš I Plavi Trio,Sreću Mi Vrati / Lili,1955,"Latin, Pop",Shellac
3608453,Unknown Artist,Fascino Di Luna,0,"Pop, Brass & Military, Children's",Shellac
3340702,Bessie Smith,Bessie Smith Empress Of The Blues Vol. II,1947,"Jazz, Blues","Shellac, Shellac, Shellac, Shellac, Box Set"
3340702,Bessie Smith,Bessie Smith Empress Of The Blues Vol. II,1947,"Jazz, Blues","Shellac, Shellac, Shellac, Shellac, Box Set"
3340702,Bessie Smith,Bessie Smith Empress Of The Blues Vol. II,1947,"Jazz, Blues","Shellac, Shellac, Shellac, Shellac, Box Set"
3340702,Bessie Smith,Bessie Smith Empress Of The Blues Vol. II,1947,"Jazz, Blues","Shellac, Shellac, Shellac, Shellac, Box Set"
4595190,Harry James And His Orchestra / Harry James And The Rhythm Section,Memphis Blues / Sleepy Time Gal,1944,"Jazz, Blues",Shellac
3464718,"Organ, The Dance Band & Me, The",Too Young / Sweet Violets,0,Jazz,Shellac
3295098,Eric Randolph / Sydney Swift,Omaha / Love Nest,1921,Pop,Shellac
837622,Victor Silvester And His Ballroom Orchestra,Last Love,1956,Jazz,Shellac
3577710,John McCormack (2),Good-Bye,1919,Pop,Shellac
4842463,Delta John,Helpless Blues / Goin' Mad Blues,1949,Blues,Shellac
2999971,Maruja Serrano,Contestacion A Mujeres Sin Conciencia / Si Vieran Al Sabido,0,Latin,Shellac
4656659,Муслим Магомаев,Лучший Город Земли / Не Спеши,1964,Pop,Shellac
3995498,Buddy Boy Hawkins,Snatch It Back Blues / Number Three Blues,1927,Blues,Shellac
3136575,"Revelers (2), The",Valencia / The Blue Room,1926,Pop,Shellac
2574149,André Musette Orchestra,Pennsylvania Polka / Pretzel Bender Serenade,1942,"Folk, World, & Country",Shellac
4395461,Harry McClintock,The Bum Song / Hallelujah! I'm A Bum,1928,"Folk, World, & Country",Shellac
4315757,Páll Stefánsson (2),Kvöldvaka / Lausavísur,1930,"Non-Music, Folk, World, & Country",Shellac
2130674,"René Carol, Orchester Adalbert Luczkowski",In Sorrent / Wenn Ich Im Tagebuch Der Liebe Schöne Tage Such,1954,Pop,Shellac
3125210,Homer Rodeheaver,Brighten The Corner Where You Are / I Walk With The King,1915,Pop,Shellac
4371984,Jack Hylton And His Orchestra,"""Bitter Sweet""-Selection",1933,Jazz,Shellac
4401138,Лидия Клемент / Эстрадный Оркестр Ленинградского Радио,Песенка Почтальона / Праздник Трубачей,1961,Pop,Shellac
4471768,Fats Waller & His Rhythm,Come And Get It / Chant Of The Groove,1941,Jazz,Shellac
3577726,Enrico Caruso,Pêcheurs De Perles—Je Crois Entendre Encore (Pearl Fishers-I Hear As In A Dream) (Act 1),0,Classical,Shellac
1787557,Fats Waller & His Rhythm,Dinah / When Somebody Thinks You're Wonderful,1948,"Jazz, Blues",Shellac
3998266,Freddy Martin And His Orchestra,Let's Make Memories Tonight / A Boy Named Lem (And A Girl Named Sue),1939,Jazz,Shellac
2800094,"Семен Козолупов, Ирина Козолупова",Грустная Песня / Песня Без Слов,1948,Classical,Shellac
2471354,Elvis Presley,"Baby Let's Play House / I'm Left, You're Right, She's Gone",1955,Rock,Shellac
2604479,Woody Herman And His Orchestra,Everybody Knew But Me / Let It Snow! Let It Snow! Let It Snow!,1946,"Jazz, Pop",Shellac
