Release ID,Artist,Title,Year,Genres,Formats
4090236,Albino Deers,Albino Deers,2012,Electronic,File
2310153,Sandy Rivera,Cosmo Bar,2010,Electronic,File
3920573,Semi-Functional,Electric Stranger,2012,Electronic,File
3258541,Skeets,Letting Go,2011,Electronic,File
1424376,Assholemouthead,Zero Through One,2008,"Electronic, Non-Music",File
2403840,Ghetto Rep Crew Presents Ecxtreme Ft. Wanlov The Kubolor,I Don't Fear You,2010,Hip Hop,File
4492025,Tomas Drex,Imagination EP,2013,Electronic,File
2836551,5me OH!,Chemical Funk EP,2011,Electronic,"File, File"
2836551,5me OH!,Chemical Funk EP,2011,Electronic,"File, File"
3452744,Dan Diamond (3),Titty Dancer,2007,Electronic,File
4604888,Joey Bada$$,Waves,2012,Hip Hop,File
4885711,Perseus Traxx,Tales From The Night Sky - Part 1,2013,Electronic,File
1119799,Invisible Sounds,Invisible Sound / Motion,2007,Electronic,File
4818793,Cristian Poow,Sensed,2010,Electronic,File
3745599,Biome (2),Shadows,2012,Electronic,File
938388,Duke Zeta Jones,Jungle Knights EP,2005,Electronic,File
2215152,Bah Samba,Reach Inside (Sean McCabe Mixes),2010,Electronic,File
2082884,Mihalis Safras,Material Mix #1,2009,Electronic,File
789348,Klao DNA,Microcosms,2004,Electronic,File
3307532,Engine Earz Experiment,They Live,2011,Electronic,File
1958022,Drohnwerks,Claiming That You Got A New Style,2009,Electronic,File
1364542,Rogerio Martins,Demente,2008,Electronic,File
3523028,Ernst Schoemaker,Soakin Summer,2012,Electronic,File
4082158,Massimo Cassini,Soul Gravity,2012,Electronic,File
1336505,C-Drick,Like You Do,2008,Electronic,File
3630423,Vanilla (17),Soft Focus,2012,"Electronic, Hip Hop, Funk / Soul",File
1998004,U-Ness & JedSet,Love's About,2007,Electronic,File
2450017,"D-Lav, Shlavens & Craig Mitchell",Noises - The Complete Edition,2009,Electronic,File
4038455,Hox Vox,Hurry Up Harry Part 1,2009,"Electronic, Reggae, Funk / Soul",File
2847999,Billie Ray Martin & Hard Ton (2),Sold Life EP,2011,Electronic,File
1101212,Mystery Hearsay,Flesh Dwarf,2004,Electronic,File
2260207,Emancipator,Safe In The Steep Cliffs,2010,"Electronic, Hip Hop",File
4049572,"Tea Street Band, The",Disco Lights,2012,Electronic,File
3728283,Arys,Underground,2011,Electronic,File
3338875,spf5Ø,Drag The Lake,2011,"Electronic, Pop",File
1369579,Benn Lian,Hangover,2008,Electronic,File
2713091,InfEkkteD,Soul Anatomy,2009,Electronic,File
1992658,Continuum (3),Sickness EP,2009,Electronic,File
1211857,Peak,So quiet ep,2008,Electronic,File
3059398,Bradley.D,Funny Scene,2011,Electronic,File
882175,Impakt (2),EAP005,2005,Electronic,File
1388865,Authist & Dub One!,Coloured Dub Dimensions,2008,"Electronic, Reggae",File
3852636,Tom Clyde,Zeitgeist,2011,Electronic,File
2847230,Paul Keeley,Relic,2011,Electronic,File
4674443,Black Reindeer,Real Life Is Overrated,2012,"Electronic, Stage & Screen",File
3137944,Tom Middleton,One Clap Wonder,2011,Electronic,File
4295256,Ripping Dylans,Clap Clap Clap,2007,Rock,File
1851954,Benjamin Bording & Michael Splint Feat. Sasja,Shining Through,2009,Electronic,File
3494936,Acoustic Kitty,Operator,2011,Electronic,File
3051512,Erander,Boppe,2011,Electronic,File
705221,Zoulberg Production,Concert 2005,2006,Electronic,File
4109863,Problem Anderer Leute / Tortured Screams In The Walls,Split,2012,Electronic,File
4758703,Various,Groove Is In The Soul E.P,2013,Electronic,File
3059651,808 State,Invader,2010,Electronic,File
1093917,A. Paul,Resemblance (Part 2),2007,Electronic,File
1993810,A. Paul / Goncalo M,Joint Venture EP Volume 8,2009,Electronic,File
4075128,First Rebirth,Life Is Senseless,2007,Electronic,File
1082365,Various,Tsuba Remixes Vol. 1,2007,Electronic,File
4012694,Turn (2) & Aguada (2) Feat. Nataliya Eskova,Straight From My Heart,2012,Electronic,File
4784641,Mosket,Night Tracks 033: Mosket Guest Mix,2012,Electronic,File
826834,Kratarknathrak,Dogun Teatime,2005,Electronic,File
3461002,mind.in.a.box,Webslomo (Free Download),2012,"Electronic, Rock",File
2216201,Subsenix / Fourward,Underground / Robot,2008,Electronic,File
3180273,Ahmet Sendil,Are Your Kisses Dynamite,2011,Electronic,File
1699824,dPen,Need You EP,2009,Electronic,File
4320191,"Sneekers, The",Naked Stranger EP,2013,Electronic,File
402157,Audio Cephlon,Oort,2005,Electronic,File
3161676,Santiago Garcia,Rude Legs,2011,Electronic,File
3865444,Low Entropy,4-4 Tracks For The Wintertime,2012,Electronic,File
981078,Auton (2),Metapop,2007,Electronic,File
3779624,Variaatio,2008 EP,2008,Hip Hop,File
1498201,"Unique Matter, The",Crystal Sounds EP Pt. 1,2008,Electronic,File
2183101,"MC Joe (2) & Vanillas, The",Sugar,2009,Electronic,File
2996843,Oliver Klein,Hey Baby / My Definition,2011,Electronic,File
2014433,Mustafa Presents Polk Street,In Ur Eyes,2009,"Electronic, Funk / Soul, Blues",File
3854648,Various,Syntension Beta,2012,Electronic,File
2812118,Chili Banks & Moh Pai,Junglist Manifesto Recordings 1-40,2009,Electronic,File
2596922,E-Motion (10),Dance With Me,2010,Electronic,File
2791794,Various,Transmission EP,2010,Electronic,File
4304613,Bella (5),Beats In My Trunk,2013,Electronic,File
4290627,DJ Baby Anne,Beauty Of The Beats,2013,Electronic,File
3737230,Receptor (2),The Receptor EP,2012,Electronic,File
3882549,Illuminor,That Way,2012,Electronic,File
4941722,Droid (10),Ready,2013,Electronic,File
808921,DJ Tau,So Hot,2006,Electronic,File
3126923,Jervis & Skootz,You'll Never Be,2011,Electronic,File
3265665,Glacial23,Aquacade/Rhyolite,2011,Electronic,File
2282270,Cari Lekebusch,Merry Go Round,2010,Electronic,File
3189278,Spheric Lounge,76. Session 24.05.2007,2007,Electronic,"File, File"
3189278,Spheric Lounge,76. Session 24.05.2007,2007,Electronic,"File, File"
3907660,One Direction,Live While We're Young,2012,Pop,File
1162575,Old Cellar,Cosmic Secrets,2007,Electronic,File
1968997,Kaatchi,Be Free (Dance & Trance Mixes),2009,Electronic,File
2571100,Noel Gitman Feat. Наталья Подольская,Let's Go,2010,Electronic,File
860886,Piece Process,The Preacher,2006,Electronic,File
2312398,Venaccio,Twilight,2010,Electronic,File
2574894,Blue Motion,Forgotten Titans EP,2010,Electronic,File
2509690,Untold,Kingdom,2008,Electronic,File
3249117,Tosses & Varvez,Lontano,2011,Electronic,File
3758868,Leano,The Peep Show,2012,Electronic,File
4154201,Mister Mix,Don't Wanna B,2008,Electronic,File
285297,Iapga,Shelter EP,2004,Electronic,File
3651336,Michael Brook,Music Library Volume 3,2010,Rock,File
3553289,S.K.A.M.,S.K.A.M. EP,2012,Electronic,File
2792559,Proekt,4002,2010,Electronic,File
3742440,2 Robots (3),Sex With 2 Robots (Remixes),2008,Electronic,File
4620184,Thomas Feelman,Vittel Remixes,2013,Electronic,File
2627245,Thomas Muller,Melo,2010,Electronic,File
983879,USR/SBIN,Incident At Triangulatum,2007,Electronic,File
391392,Funzion + Zensible Beats Crew,TCP/IP,2004,Electronic,File
4201013,Yuriy From Russia,Another Weekend With Tanya EP,2012,Electronic,File
4118763,Vox Populi! / Vox 231,Ébats Spirituels,2013,"Electronic, Folk, World, & Country",File
3480160,Janusz Zdunek,Janek,2006,Jazz,File
2093912,Ramsi Aliani Feat. Eko Fresh,Alles Gute Kommt Von Unten,2005,Hip Hop,File
1538261,Tom Colontonio,Atlantic City / Headless Horseman,2008,Electronic,File
574215,Lex99,Sky Portals EP,2004,Electronic,File
3773653,Dacia (3),You Might Need Somebody,2010,Electronic,File
2464695,Angger Dimas And Digital Lab,Love Is What We've Got,2010,Electronic,File
3188872,Brawther,Do It Yourself EP,2011,Electronic,File
3090360,Frank Düffel,Timeline,2010,Electronic,File
729924,Doof Nation,Essence,2006,Electronic,File
4494179,Outforce (2),Run For Cover,2012,Electronic,File
1459396,Reaching.,Input,2008,"Electronic, Non-Music",File
1457204,Various,Transport Vol 3,2007,"Electronic, Non-Music",File
1525819,David Dee (2),China Town,2008,Electronic,File
3791843,"Lucca, The",Exclusive EP,2012,Electronic,File
3778264,Afgin,Ray Of Light,2012,Electronic,File
1685839,Commercial Onion,Commercial Onion,2009,Electronic,File
3977595,George Fitzgerald,Fernweh / Hearts,2011,Electronic,File
4855148,Ironite,Through Darkest Night,2013,Electronic,File
4078833,Holy Lab Work,Electrize,2012,Electronic,File
884656,Boris Rio,Prog3,2006,Electronic,File
4646831,Dubiosity,Oculus EP,2012,Electronic,File
2107868,Blank & Jones with Jason Caesar,Lazy Life,2009,Electronic,File
4766164,"клан-группа ""Твин Пикс""",С высоты,2013,Rock,File
2540166,Twice A Man,Orion Nebula,0,"Electronic, Stage & Screen",File
3684150,Noël Akchoté,Caster Love Roads.,2011,"Rock, Blues",File
4755517,Demiurge Urizen,Witness,2013,Electronic,File
2102977,Mesa (5),Deaf Wax,2009,Electronic,File
1858092,SoNic Smith & Haszari,Ladies Style / The Jacket,2009,Electronic,"CD, File"
3328991,Zetek,El Paradiso / Stronger,2011,Electronic,File
1425674,Various,Selector Series Guide To Lampin' Presents: Summer Indie Hip-Hop Sampler 2008,2008,Hip Hop,File
3802374,D*Funk / Philly Blunt (2),All Good,2011,"Electronic, Funk / Soul",File
378567,Cadra Feat. Gazoda,Hysterical Day,2004,Electronic,File
2354807,Paraphonic,Reformations E.P.,2010,Electronic,File
4603313,Ian Standerwick,Psycho,2013,Electronic,File
3230633,Eli Clement,Magellanic Dust / Ocean Fever,2011,Electronic,File
4220301,Artiste Principale,Digital Purchases - Single File,2012,Hip Hop,File
791259,H5N1,Jungle Of Ghosts,2005,Electronic,File
1769512,Qygen,Epic Space Opera Cult Movement Disengagement Program For The Socially And Psychologically Challenged And Disengaged,2009,Electronic,File
2983835,Black Dusty Rhodes / Ras G,Black Dusty Rhodes Meets Ras G In A Beat Cypher,2010,"Electronic, Hip Hop",File
1483183,Kid Massive & Raoul feat. Ijeoma,Without You,2007,Electronic,File
1528269,iDOLEAST,All About Death,2008,Electronic,File
4268330,MindBuffer,PanFM: Chapter 2,2012,Electronic,File
2458642,DJ Pierre Feat. Champagne (18),Sometimes I Feel,2010,Electronic,File
4891838,Raum+Zeit,Bad Boy,2012,Electronic,File
2051780,Various,Tranzmitter Compilation - Volume I,2009,Electronic,File
3550058,Wally Lopez,Dig It,2010,Electronic,File
3465325,Andrae Melody Palmer,For My People,2011,Hip Hop,File
2976302,Purple Cocktail,I'm With You,2011,Electronic,File
3431017,Josh Wink,How's Your Evening So Far?,2000,Electronic,File
3303020,Presslufthammer,Horror Therapy EP,2010,Electronic,File
898571,K Complex,Twighlight,2005,Electronic,File
687302,Phil Baker,Raven EP,2006,Electronic,File
826630,Gype,Scud,2006,Electronic,File
716120,Layers Of Sound,And There She Was Just Dancing,2006,Electronic,File
1173884,Vein Cat,Kiss Me,2006,Electronic,File
1682192,Combi,Die Musik EP,2008,Electronic,File
1236859,Dim DJ,Drive Lost EP (Part 1),2007,Electronic,File
4286773,Young Smoke,Pluto Lounge,2012,Electronic,File
4833396,Various,Canciones Para Robots Vol.2,2012,"Electronic, Pop",File
1269908,Various,DJD Bobina Vol. 1,2007,Electronic,File
349326,Chris Barky,Sechser +1 EP,2002,Electronic,File
4640567,Elbodrop,Techno Prisoner EP,2011,Electronic,File
2888784,Dover,I Ka Kené (The Remixes),2011,"Electronic, Pop, Folk, World, & Country",File
4920424,Omnia (2),Immersion,2013,Electronic,File
2474847,James Blake,Klavierwerke EP,2010,Electronic,File
2192387,Ionosphere Ft MC Stratton,The Breakdown,2009,Electronic,File
3332914,Various,Progstorm,2009,Electronic,File
4558181,Silver Moult,Chrissie's Last Swim,2013,Electronic,File
4983847,Jamie Drummond,Magic Man,2013,Electronic,File
2003790,Scapo,No More Lies EP,2009,"Electronic, Rock",File
1887751,Miss Twilight,Bipolar,2009,Electronic,"File, File"
1887751,Miss Twilight,Bipolar,2009,Electronic,"File, File"
2394470,Defective Audio,The Teaser,2010,Electronic,File
1876919,Paul Mac,Raw Basics 4,2008,Electronic,File
4774410,Various,3 AM,2013,Electronic,File
2397247,Dj @riss,I Feel The Music EP,2010,Electronic,File
4079504,Neophyte,Special Thunderdome Switzerland Mix,2012,Electronic,File
4306873,"Dawn McCarthy & Bonnie ""Prince"" Billy",What The Brothers Sang,2013,"Rock, Folk, World, & Country",File
4414838,No Dial Tone,Past Illusion,2012,Electronic,File
4671019,Scott Cortez,White Tiger Phantoms,2010,"Electronic, Rock",File
1833325,Mechanical Brothers,Ouija,2009,Electronic,File
1316623,Twisted Lab,Into The Groove,2008,Electronic,File
2711973,Randall & Andy C,Sound Control,0,Electronic,File
3098150,Various,Chapter 4,2011,Electronic,File
3586141,Vic Miranda Feat. Shanya Bella,New Age Is Coming,2008,Electronic,File
1548884,Terry Mc Veigh,Scorpio,2008,Electronic,File
4339690,Nash & Pepper,Return To Berlin,2013,Electronic,File
3484188,Wanda Group,Cleaners,2012,Electronic,File
4210086,Justin Stockton,V0L. 2,2013,"Rock, Blues",File
1983559,Logical Disorder,Hypnotism And Gnosis,2009,Electronic,"File, File"
1983559,Logical Disorder,Hypnotism And Gnosis,2009,Electronic,"File, File"
4883945,Andrew Coltrane,Fried Circuits​/​Drone,2013,Electronic,File
2728402,Fabio Scalabroni,Deep Brushed Ep,2011,Electronic,File
3736214,Mister Vapor,Rain 2,2012,Electronic,File
3817197,Kriya And DJ Storm (3) Feat. Carlos Galavis,Be Somebody,2010,Electronic,File
2040424,Various,AntiDEEPressant #2,2009,Electronic,File
1818042,Liquidarlo Celuloide,Espectro Piel De Reptil,2009,Electronic,File
4722819,Funerals (2),Boo Sra Remixes,2013,Electronic,File
3730514,Underwaters,Once In June,2012,Electronic,File
3869744,чай,"Когда дерево перекрывает фонарь, это победа",2011,"Electronic, Hip Hop",File
1864946,Extreme Project,Extreme EP,2009,Electronic,File
3739168,Taigerbery,Should I,2011,"Electronic, Rock",File
646957,Undertide,Encommunicado,2006,Electronic,File
3978343,Various,Forgotten - A Label Compilation,2010,Electronic,File
3663038,Children Collide,Monument,2012,Rock,File
1847357,Paul Webster (3),The Wolf / Vibrations,2009,Electronic,File
4878406,Airwave,Parallel Lines,2012,Electronic,File
3268536,James Bacon,Fraks,2011,Electronic,File
2026755,Various,Zukunftstöne Vol.1,2009,Electronic,File
1626330,Taylor Deupree & Christopher Willits,Mujo,2009,Electronic,File
4954254,System Hardware Abnormal,Cb Parapsychology (The Subliminal Corpse),2010,Electronic,File
4754137,Jennifer Love Hewitt,Something To Talk About,2013,"Pop, Stage & Screen",File
2675165,Tube & Berger,Fog Head,2011,Electronic,File
3388926,Serhio Vegas,Dolce Cubana,2011,Electronic,File
790358,Russian Linesman,Talon,2006,Electronic,File
3008720,Mellow Sonic,Mankind & Tripod Remixes,2009,Electronic,File
2459020,Sy & Unknown Feat. Grant Paterson / Sy & Unknown,Come Together 2010 / The Steel Finger,2010,Electronic,File
4337235,BeatMaker (3),Funky Nation,2013,Electronic,File
2705694,Brooks Mosher,Mass Transit EP,2011,Electronic,File
3723606,Alex Vandoff,In Wirklichen Leben,2012,Electronic,File
3424040,H2,Rough Water EP,2011,Electronic,File
2117367,Pulsedriver,Superstar / Private Eye,2010,Electronic,File
4416554,Raw State,AudioCast 006,2012,Electronic,File
1318284,Radarfilm,Hinter Der Wahrheit,2007,Electronic,File
4570617,Dreamy (2),Aiman,2013,Electronic,File
2749417,Various,Euro Techno - Volume 3,2011,Electronic,File
3825075,William VanDyke / Curtis B (2),Drop It Dirty EP,2011,Electronic,File
2756979,S-Tek,Tage Wie Dieser,2009,Electronic,File
4429868,Kaiserbeat,Sensuality Ep,2012,Electronic,File
