Release ID,Artist,Title,Year,Genres,Formats
2056293,"Temptations, The Featuring Rick James",Standing On The Top (Part 1),1982,Funk / Soul,Vinyl
3462364,Lord Kitchener,Dr. Kitch / Love In The Cemetary,1970,"Reggae, Folk, World, & Country",Vinyl
1117748,System F,Insolation,2007,Electronic,Vinyl
2228765,Ratos De Porão,Guerra Civil Canibal,2000,Rock,Vinyl
117298,Liberty X,Holding On For You,2003,Electronic,Vinyl
664802,Exctasia,Trippin' On Sunshine,1993,Electronic,Vinyl
3767411,Robert Plant,The Way I Feel,1988,Rock,Vinyl
1189404,Paul McCartney,Pipes Of Peace,1983,Rock,Vinyl
3895445,Southern Sons,"Search Me, Lord / New Born Again",1950,Funk / Soul,Vinyl
4664241,Vico Torriani,Und Der Himmel Drückt Ein Auge Zu,1991,Pop,Vinyl
2380622,Inge Val,Anti Parlamentarisk Rebellrock,1979,Rock,Vinyl
568812,Chris Montana & DJ Soheil,Go Gosh,2005,Electronic,Vinyl
3397088,Danny Kirwan,Second Chapter,1975,Rock,Vinyl
3694873,"Gustav Mahler - Concertgebouworkest, Bernard Haitink",Symphony N° 7,1971,Classical,"Vinyl, Box Set"
4775186,Louie Castro (3),Louie Castro,1976,"Rock, Pop",Vinyl
3981922,"Smiths, The",Some Girls Are Bigger Than Others,1986,Rock,Vinyl
2693623,Aloha From Hell (2),Shark Attack!,1997,Rock,Vinyl
2315716,Ian Whitcomb,You Turn Me On!,1965,"Rock, Pop",Vinyl
616772,Marc Lavoine,L'Amour De 30 Secondes,1991,"Electronic, Pop, Rock",Vinyl
1475562,Pearl Bailey,"Mama, A Rainbow / Two By Two",1971,Jazz,Vinyl
233184,Shadow Dancers (2),Monke Groove,2004,Electronic,Vinyl
437519,Three Drives,Greece 2000 / Signs From The Universe,2005,Electronic,Vinyl
938010,Imagination,Just An Illusion,1982,"Electronic, Funk / Soul",Vinyl
1951790,Ensemble M,Straesser / Loevendie / O. Ketting,1984,Classical,Vinyl
1659717,Cage & Aviary,Television Train / Suburban,2009,"Electronic, Rock, Funk / Soul",Vinyl
4104959,Larry Finnegan,Aber Dich Gibt Es Nur Einmal (The Biggest Hurt Of All),1965,Pop,Vinyl
1390460,Dice,Love Isn't Just A Feeling / Dirty Cop,2001,Electronic,Vinyl
502867,"Flys (2), The",Waikiki Beach Refugees,1978,Rock,Vinyl
2401197,Sanchez / Sanchez & Stinger Man,Cupid Medley / God Alone,0,Reggae,Vinyl
2210938,Goody Goody,#1 Dee Jay,1978,Funk / Soul,Vinyl
3943971,Gene Pitney,I'm Gonna Be Strong,1964,"Rock, Pop",Vinyl
2952687,Ijahman Levi,High Price Crisis,1991,Reggae,Vinyl
1103643,"Bissen Presents Crossover, The",Exhale,2007,Electronic,Vinyl
2034387,Klaatu,Sir Army Suit,1978,Rock,Vinyl
3495907,Ivan 'Boogaloo' Joe Jones,My Fire! More Of The Psychedelic Soul Jazz Guitar Of Joe Jones,1992,Jazz,Vinyl
1114103,"Richard Grey Presents United State Of House, The",Damage,2006,Electronic,Vinyl
1121864,Idlewild,You Held The World In Your Arms,0,,Vinyl
371613,Scorpio Rising (2),Dubcatcher,0,Electronic,Vinyl
1516238,Azalia Snail,Staying Inside,1996,Rock,Vinyl
1469176,Split,Techno Is Back,1999,Electronic,Vinyl
296667,Bill Withers,Lovely Day - The Best Of Bill Withers,1990,"Electronic, Funk / Soul",Vinyl
4326853,"Rolling Stones, The",Got Live If You Want It!,1965,Rock,Vinyl
4389129,Machiavel,Machiavel,1976,Rock,Vinyl
1339443,Heart,Nothin' At All,1985,Rock,Vinyl
4026834,De Kermisklanten,Zigeuner Tango / Ik Ben Je Kleine Jongen,0,Pop,Vinyl
1902672,Little River Band,Diamantina Cocktail,1977,Rock,Vinyl
2871100,D.kontrol,Microdot E.P.,1994,Electronic,Vinyl
62624,Rareform,Rareforms Of Madness (The Remix EP),2000,Electronic,Vinyl
529372,Gruntsplatter,The Passions Of A Cripple,2005,Electronic,Vinyl
4959002,"GT's, The",You Gave It Away,0,,Vinyl
3990733,Roy Hamilton (5),The Impossible Dream (The Quest) / She's Got A Heart,1966,Funk / Soul,Vinyl
2705525,George Hamilton IV,Canadian Pacific,0,"Folk, World, & Country",Vinyl
533328,Alabama 3,Woke Up This Morning,1997,"Electronic, Rock, Blues, Folk, World, & Country",Vinyl
3659004,Dj Romain Feat Emory Toler,I Wanna Go,2007,Electronic,Vinyl
1823185,"Joe Dee & Wigs, The",I Believe,1978,Pop,Vinyl
1370042,Besthöven,Just Another Warsong-EP,2003,Rock,Vinyl
341024,Various,Transatlantic Audio,2000,Electronic,Vinyl
1129466,Mark Broom,You And Me E.P,2007,Electronic,Vinyl
2036645,Rosita (2),Santa Poca's Dream EP,2000,Rock,Vinyl
4399013,Carly Simon,Coming Around Again,1986,Electronic,Vinyl
412757,Unknown Artist,Urban Noise Volume 1,1993,Electronic,Vinyl
3835101,Andraé Crouch & The Disciples,Soulfully,1973,Funk / Soul,Vinyl
23957,Frankie Valentine,Dance The Happy Life,2001,Electronic,Vinyl
3749474,Quincy Jones,The Slender Thread (Original Motion Picture Score),1966,Stage & Screen,Vinyl
2813319,Doug And The Slugs,Who Knows How To Make Love Stay / St. Laurent Summer,1982,"Rock, Pop",Vinyl
1412510,Angry Mexican DJs,Nu-Groove,2002,Electronic,Vinyl
1032170,Various,Untitled,2007,Electronic,Vinyl
2586474,Electric President,The Violent Blue,2010,"Electronic, Rock",Vinyl
1555857,Norma Lewis / Atmosfear,This Feeling's Killing Me / The Girl's A Fool / Magic Bullets (T.B.C.),1982,Funk / Soul,Vinyl
4142111,Joan Baez,Joan Baez In Concert Part 2,1963,"Folk, World, & Country",Vinyl
1747915,Magoo (5),Mudshark EP,1995,Rock,Vinyl
3833189,Latimore (2),The Only Way Is Up,1991,Funk / Soul,Vinyl
4182006,Jackie Ross,Doctor Slap's Man Is Born,1971,Funk / Soul,Vinyl
1400300,Casimir,"12 Chansons D'Animaux De L""Île Aux Enfants""",1977,Children's,Vinyl
3712102,Delroy Wilson,I Dont Know Why,0,Reggae,Vinyl
1133355,Gwenno (2),Downtown,1983,Electronic,Vinyl
3607505,B-Side,Cairo / So Hot,1985,Electronic,Vinyl
123538,Light Of The World,Midnight Groovin',1979,"Jazz, Funk / Soul",Vinyl
2137858,Hellsongs,Hymns In The Key Of 666,2008,Rock,Vinyl
4813156,Millie Scott,Ev'ry Little Bit,1987,Funk / Soul,Vinyl
2984091,Tapio Heinonen,Palanen Maata,1968,"Folk, World, & Country",Vinyl
200455,That Petrol Emotion,Tingle,1991,"Electronic, Rock",Vinyl
154691,Slick Rick,The Ruler's Remixes,2002,Hip Hop,Vinyl
46454,David Guetta,Just A Little More Love,2001,Electronic,Vinyl
2036071,Don McLean,Crying,1978,"Rock, Pop",Vinyl
1818932,Whirling Dervishes,Affordable World,1986,"Electronic, Rock",Vinyl
1437548,Lonnie Smith,Funk Reaction,1978,"Jazz, Funk / Soul",Vinyl
1254106,Beat Assassins Ft NineLives The Cat,Generation MTV,2008,Electronic,Vinyl
1395970,"Shining Path (4), The",Chocolate Gasoline,2008,Rock,Vinyl
227004,Daniell Spencer & Funky Transport Featuring Downtown (9),Butterfly,2003,Electronic,Vinyl
616520,Adventures Of Stevie V.,Dirty Cash (Money Talks),1990,Electronic,Vinyl
3580719,Various,"Kriminals ""Full Dimension""",1987,"Electronic, Funk / Soul",Vinyl
442677,"Rose Of Avalanche, The",L.A. Rain,1985,Rock,Vinyl
3247361,Latin Quarter,Swimming Against The Stream,1989,"Rock, Pop",Vinyl
948933,Mirage (12),Jack Mix II,1987,Electronic,Vinyl
2727916,Nueva Vulcano,Sobremesa,2004,Rock,Vinyl
3880908,Various,Jodeln Und Schuhplatteln,0,"Folk, World, & Country",Vinyl
141221,A-C-E (2),I'm Happy / Pump It Up,1992,Electronic,Vinyl
2821636,"Meters, The",Let's Party With The Meters,2001,Funk / Soul,Vinyl
101547,Vision Act,A New Sign,1992,Electronic,Vinyl
200385,"Ritchie Family, The",Arabian Nights,1976,Funk / Soul,Vinyl
3606377,Rainhard Fendrich,Voller Mond,1988,Pop,Vinyl
957057,Am Ko,House Party,2007,Funk / Soul,Vinyl
2337713,Jimmy Smith And The Big Band,Walk On The Wild Side,1962,Jazz,Vinyl
4991923,Tommy McCook / Tony Tuff,Sensimena / You Wrong,0,Reggae,Vinyl
1294416,Latin Aspects,Estrangera,1998,Electronic,Vinyl
1607442,Ignivomous,Path Of Attrition,2007,Rock,Vinyl
4271646,Dennis Brown,Message To Martha,1974,Reggae,Vinyl
2542270,"Jimi Hendrix Experience, The",Crosstown Traffic,1968,Rock,Vinyl
519720,Recloose Feat. Joe Dukie,Dust (Remixes),2005,Electronic,Vinyl
