Release ID,Artist,Title,Year,Genres,Formats
4433828,Tears For Fears,Raoul And The Kings Of Spain,1995,"Electronic, Rock",Minidisc
2446233,Bruce Springsteen,Human Touch,1992,Rock,Minidisc
1345190,Erasure,The Innocents,1994,Electronic,Minidisc
3777114,Bob Dylan,Street Legal,1999,"Rock, Pop",Minidisc
840390,Elektric Music,TV,1993,Electronic,Minidisc
